,Seed,Step,Coverage
1502,0,171775,459
1503,0,171958,459
1504,0,172244,459
1505,0,172263,459
1506,0,172295,459
1507,0,172640,459
1508,0,173304,459
1509,0,173320,459
1510,0,173605,459
1511,0,173644,459
1512,0,173966,460
1513,0,174092,460
1514,0,174379,460
1515,0,174507,460
1516,0,174790,460
1517,0,175358,460
1518,0,175727,460
1519,0,175740,460
1520,0,175741,460
1521,0,175792,460
1522,0,175803,460
1523,0,175894,460
1524,0,175895,460
1525,0,176043,460
1526,0,176255,460
1527,0,176341,460
1528,0,176594,460
1529,0,176685,460
1530,0,176783,460
1531,0,177195,460
1532,0,177499,460
1533,0,177790,460
1534,0,177791,460
1535,0,178017,460
1536,0,178057,460
1537,0,178614,460
1538,0,178765,460
1539,0,178882,460
1540,0,179123,460
1541,0,179174,460
1542,0,179178,460
1543,0,179243,460
1544,0,179264,460
1545,0,179527,460
1546,0,179536,460
1547,0,179657,460
1548,0,179748,460
1549,0,179925,460
1550,0,180058,461
1551,0,180465,461
1552,0,181047,461
1553,0,181148,461
1554,0,181227,461
1555,0,181298,461
1556,0,181799,461
1557,0,181845,461
1558,0,181936,461
1559,0,182127,461
1560,0,182193,461
1561,0,182350,461
1562,0,182392,462
1563,0,182626,462
1564,0,182790,463
1565,0,183145,463
1566,0,183576,463
1567,0,183698,463
1568,0,184138,463
1569,0,184639,463
1570,0,184981,463
1571,0,185038,463
1572,0,185269,463
1573,0,185469,463
1574,0,185999,463
1575,0,186058,463
1576,0,186265,463
1577,0,186381,463
1578,0,186403,463
1579,0,186531,463
1580,0,186577,463
1581,0,186706,463
1582,0,186712,463
1583,0,186956,463
1584,0,187000,463
1585,0,187087,463
1586,0,187160,463
1587,0,187186,463
1588,0,188140,463
1589,0,188396,463
1590,0,188416,463
1591,0,188432,463
1592,0,188678,463
1593,0,188950,463
1594,0,188954,463
1595,0,188960,463
1596,0,189091,463
1597,0,189337,463
1598,0,189602,463
1599,0,190633,463
1600,0,190727,463
1601,0,190998,463
1602,0,191379,463
1603,0,191406,463
1604,0,191488,463
1605,0,191527,463
1606,0,191529,463
1607,0,191799,463
1608,0,191836,463
1609,0,191958,463
1610,0,192144,463
1611,0,192350,463
1612,0,192532,463
1613,0,192648,463
1614,0,192654,463
1615,0,192761,463
1616,0,192812,463
1617,0,193166,463
1618,0,193197,463
1619,0,193343,463
1620,0,193509,463
1621,0,193874,463
1622,0,194080,463
1623,0,194236,463
1624,0,194552,463
1625,0,194668,463
1626,0,195204,463
1627,0,195986,463
1628,0,196000,463
1629,0,196399,463
1630,0,196494,463
1631,0,196629,463
1632,0,196680,463
1633,0,197044,463
1634,0,197061,463
1635,0,197073,463
1636,0,197154,463
1637,0,197157,463
1638,0,197249,463
1639,0,197255,463
1640,0,197295,463
1641,0,197407,463
1642,0,197418,463
1643,0,198254,463
1644,0,198481,463
1645,0,198623,463
1646,0,198770,463
1647,0,198841,463
1648,0,198918,463
1649,0,199077,463
1650,0,199160,463
1651,0,199167,463
1652,0,199418,463
1653,0,199569,463
1654,0,199653,463
1655,0,199710,463
1656,0,199775,463
1657,0,199777,463
1658,0,199778,463
1659,0,200214,463
1660,0,200220,463
1661,0,200707,463
1662,0,201238,463
1663,0,201613,463
1664,0,201664,463
1665,0,201720,463
1666,0,202391,463
1667,0,202402,463
1668,0,202538,463
1669,0,203093,463
1670,0,203355,463
1671,0,203498,463
1672,0,203933,463
1673,0,204009,463
1674,0,204485,463
1675,0,205167,463
1676,0,205573,463
1677,0,205676,463
1678,0,206037,463
1679,0,206878,463
1680,0,207074,463
1681,0,207136,463
1682,0,207169,463
1683,0,207691,463
1684,0,208502,463
1685,0,208550,463
1686,0,208575,463
1687,0,208962,463
1688,0,208973,463
1689,0,209434,463
1690,0,209470,463
1691,0,210192,463
1692,0,210383,463
1693,0,211044,463
1694,0,211055,463
1695,0,211281,463
1696,0,211394,463
1697,0,211495,463
1698,0,211987,463
1699,0,212270,463
1700,0,212412,463
1701,0,212496,463
1702,0,212737,463
1703,0,213023,463
1704,0,213256,463
1705,0,214362,463
1706,0,214436,463
1707,0,214526,463
1708,0,214698,463
1709,0,214710,463
1710,0,214756,463
1711,0,214820,463
1712,0,214967,463
1713,0,215143,463
1714,0,215207,463
1715,0,215235,463
1716,0,215926,463
1717,0,215940,463
1718,0,216088,463
1719,0,216549,463
1720,0,216705,463
1721,0,216756,463
1722,0,216757,463
1723,0,216938,463
1724,0,216954,463
1725,0,217068,463
1726,0,217654,463
1727,0,217800,463
1728,0,218032,463
1729,0,218279,463
1730,0,218345,463
1731,0,218751,463
1732,0,219046,463
1733,0,219290,463
1734,0,219495,463
1735,0,219766,463
1736,0,219843,463
1737,0,220055,463
1738,0,220058,463
1739,0,220101,463
1740,0,220439,463
1741,0,220841,463
1742,0,221022,463
1743,0,221138,463
1744,0,221184,463
1745,0,221285,463
1746,0,222340,463
1747,0,222536,463
1748,0,222604,463
1749,0,222764,463
1750,0,222835,463
1751,0,222988,463
1752,0,223029,463
1753,0,223181,463
1754,0,223306,463
1755,0,223708,463
1756,0,223761,463
1757,0,223802,463
1758,0,224038,463
1759,0,224274,463
1760,0,224544,463
1761,0,224615,463
1762,0,224643,463
1763,0,224974,463
1764,0,225158,463
1765,0,225184,463
1766,0,225711,463
1767,0,226032,463
1768,0,226128,463
1769,0,226209,463
1770,0,226336,463
1771,0,226862,463
1772,0,226973,463
1773,0,227324,463
1774,0,227945,463
1775,0,227951,463
1776,0,227992,463
1777,0,227998,463
1778,0,228465,463
1779,0,228559,463
1780,0,229006,463
1781,0,229153,463
1782,0,229350,463
1783,0,229422,463
1784,0,229504,463
1785,0,229785,463
1786,0,230047,463
1787,0,230048,463
1788,0,230215,463
1789,0,230626,463
1790,0,230642,463
1791,0,230659,463
1792,0,230738,463
1793,0,230804,463
1794,0,230825,463
1795,0,231207,463
1796,0,231700,463
1797,0,232184,463
1798,0,232281,463
1799,0,233060,463
1800,0,233066,463
1801,0,233117,463
1802,0,233600,463
1803,0,233961,463
1804,0,233967,463
1805,0,234011,463
1806,0,234068,463
1807,0,234239,463
1808,0,235650,463
1809,0,236147,463
1810,0,236183,463
1811,0,236479,463
1812,0,237295,463
1813,0,237398,463
1814,0,237575,463
1815,0,237737,463
1816,0,237754,463
1817,0,237795,463
1818,0,237941,463
1819,0,238003,463
1820,0,238021,463
1821,0,238262,463
1822,0,238657,463
1823,0,238668,463
1824,0,239056,463
1825,0,239167,463
1826,0,240113,463
1827,0,240604,463
1828,0,241026,463
1829,0,241224,463
1830,0,242227,463
1831,0,242283,463
1832,0,242409,463
1833,0,242745,463
1834,0,243391,463
1835,0,243952,463
1836,0,244119,463
1837,0,244443,463
1838,0,244476,463
1839,0,244632,463
1840,0,244868,463
1841,0,245154,463
1842,0,245175,463
1843,0,245371,463
1844,0,245513,463
1845,0,245855,463
1846,0,246057,463
1847,0,246083,463
1848,0,246135,463
1849,0,246161,463
1850,0,246173,463
1851,0,246232,463
1852,0,246958,463
1853,0,247335,463
1854,0,247649,463
1855,0,247662,463
1856,0,247895,463
1857,0,248261,463
1858,0,248612,463
1859,0,248707,463
1860,0,249078,463
1861,0,249299,463
1862,0,249385,463
1863,0,249692,463
1864,0,249783,463
1865,0,249880,463
1866,0,249926,463
1867,0,250002,463
1868,0,250274,463
1869,0,250390,463
1870,0,251152,463
1871,0,251354,463
1872,0,251585,463
1873,0,251648,463
1874,0,251929,463
1875,0,251955,463
1876,0,251988,463
1877,0,252025,463
1878,0,252133,463
1879,0,252592,463
1880,0,252848,463
1881,0,253005,463
1882,0,253326,463
1883,0,253639,463
1884,0,253907,463
1885,0,254228,463
1886,0,254516,463
1887,0,254592,463
1888,0,254606,463
1889,0,254768,463
1890,0,254851,463
1891,0,254963,463
1892,0,254994,463
1893,0,255360,463
1894,0,255666,463
1895,0,256137,463
1896,0,256159,463
1897,0,256217,463
1898,0,256408,463
1899,0,256491,463
1900,0,256642,463
1901,0,256824,463
1902,0,256975,463
1903,0,257176,463
1904,0,257208,463
1905,0,257627,463
1906,0,258003,463
1907,0,258750,463
1908,0,259166,463
1909,0,259253,463
1910,0,259542,463
1911,0,260043,463
1912,0,260299,463
1913,0,261000,463
1914,0,261731,463
1915,0,261748,463
1916,0,261979,463
1917,0,262144,463
1918,0,262159,463
1919,0,262409,463
1920,0,262537,463
1921,0,262659,463
1922,0,262725,463
1923,0,262926,463
1924,0,263328,463
1925,0,263365,463
1926,0,263404,463
1927,0,263436,463
1928,0,263650,463
1929,0,263689,463
1930,0,264140,463
1931,0,264246,463
1932,0,264344,463
1933,0,264376,463
1934,0,264786,463
1935,0,264888,463
1936,0,265073,463
1937,0,265148,463
1938,0,265195,463
1939,0,265274,463
1940,0,265292,463
1941,0,265519,463
1942,0,265711,463
1943,0,265768,463
1944,0,266180,463
1945,0,266231,463
1946,0,266297,463
1947,0,266377,463
1948,0,266921,463
1949,0,267097,463
1950,0,267680,463
1951,0,267926,463
1952,0,267942,463
1953,0,268049,463
1954,0,268245,463
1955,0,268288,463
1956,0,268429,463
1957,0,268510,463
1958,0,269061,463
1959,0,269161,463
1960,0,269212,463
1961,0,269369,463
1962,0,269395,463
1963,0,269539,463
1964,0,269697,463
1965,0,269698,463
1966,0,269839,463
1967,0,269970,463
1968,0,269976,463
1969,0,271124,463
1970,0,271131,463
1971,0,271247,463
1972,0,271288,463
1973,0,271425,463
1974,0,271456,463
1975,0,271527,463
1976,0,271648,463
1977,0,271804,463
1978,0,272129,463
1979,0,272250,463
1980,0,272522,463
1981,0,272599,463
1982,0,272811,463
1983,0,273227,463
1984,0,273343,463
1985,0,273402,463
1986,0,273478,463
1987,0,273710,463
1988,0,273837,463
1989,0,273851,463
1990,0,274196,463
1991,0,274258,463
1992,0,274312,463
1993,0,274653,463
1994,0,274662,463
1995,0,275310,463
1996,0,275942,463
1997,0,276205,463
1998,0,276736,463
1999,0,276772,463
2000,0,276914,463
2001,0,277018,463
2002,0,277034,463
2003,0,277053,463
2004,0,277254,463
2005,0,277315,463
2006,0,277347,464
2007,0,277549,464
2008,0,278540,464
2009,0,278556,464
2010,0,279050,464
2011,0,279647,464
2012,0,279813,464
2013,0,280049,464
2014,0,280352,464
2015,0,280728,464
2016,0,281050,464
2017,0,281283,464
2018,0,281465,464
2019,0,281596,464
2020,0,281649,464
2021,0,281685,464
2022,0,281722,464
2023,0,281829,464
2024,0,281839,464
2025,0,282185,464
2026,0,282486,464
2027,0,282523,464
2028,0,283004,464
2029,0,283057,464
2030,0,283164,464
2031,0,283525,464
2032,0,283526,464
2033,0,283563,464
2034,0,283745,464
2035,0,283891,464
2036,0,284033,464
2037,0,284879,464
2038,0,285007,464
2039,0,285943,464
2040,0,286390,464
2041,0,286396,464
2042,0,286492,464
2043,0,286734,466
2044,0,286740,466
2045,0,287286,466
2046,0,287513,466
2047,0,287774,466
2048,0,288050,466
2049,0,288281,466
2050,0,288590,466
2051,0,288929,466
2052,0,289150,466
2053,0,289547,466
2054,0,289923,466
2055,0,290336,466
2056,0,290502,466
2057,0,290694,466
2058,0,290767,466
2059,0,291308,466
2060,0,291334,466
2061,0,291417,466
2062,0,291451,466
2063,0,291712,466
2064,0,291823,466
2065,0,292589,466
2066,0,293101,466
2067,0,293233,466
2068,0,293471,466
2069,0,294417,466
2070,0,294633,466
2071,0,295181,466
2072,0,295253,466
2073,0,295364,466
2074,0,295482,466
2075,0,295630,466
2076,0,296568,466
2077,0,296660,466
2078,0,296665,466
2079,0,297507,466
2080,0,297713,466
2081,0,298063,466
2082,0,298129,466
2083,0,298400,466
2084,0,298616,466
2085,0,298652,466
2086,0,298673,466
2087,0,298789,466
2088,0,298808,466
2089,0,298839,466
2090,0,298851,466
2091,0,298914,466
2092,0,298982,466
2093,0,299078,466
2094,0,299679,466
2095,0,299885,466
2096,0,299991,466
2097,0,300352,466
2098,0,300670,466
2099,0,301013,466
2100,0,301068,466
2101,0,301299,466
2102,0,301415,466
2103,0,301662,466
2104,0,301883,466
2105,0,301900,466
2106,0,301919,466
2107,0,302039,466
2108,0,302097,466
2109,0,302233,466
2110,0,302299,466
2111,0,302371,466
2112,0,302653,466
2113,0,303153,466
2114,0,303209,466
2115,0,303301,466
2116,0,303383,466
2117,0,303561,466
2118,0,303675,466
2119,0,303826,466
2120,0,304247,466
2121,0,304444,466
2122,0,304838,466
2123,0,305380,466
2124,0,306051,466
2125,0,306175,466
2126,0,306437,466
2127,0,306586,466
2128,0,306605,466
2129,0,306692,466
2130,0,306757,466
2131,0,306758,466
2132,0,307264,466
2133,0,307480,466
2134,0,307566,466
2135,0,307943,466
2136,0,308184,466
2137,0,308370,466
2138,0,308452,466
2139,0,308540,466
2140,0,308596,466
2141,0,308722,466
2142,0,309058,466
2143,0,309627,466
2144,0,309992,466
2145,0,310043,466
2146,0,310329,466
2147,0,310637,466
2148,0,310703,466
2149,0,311081,466
2150,0,311334,466
2151,0,311481,466
2152,0,311506,466
2153,0,311602,466
2154,0,311624,466
2155,0,311799,466
2156,0,312105,466
2157,0,312288,466
2158,0,312483,466
2159,0,312635,466
2160,0,312877,466
2161,0,312988,466
2162,0,313321,466
2163,0,313595,466
2164,0,313621,466
2165,0,313659,466
2166,0,313925,466
2167,0,314227,466
2168,0,314315,466
2169,0,314536,466
2170,0,314639,466
2171,0,315300,466
2172,0,315346,466
2173,0,315463,466
2174,0,316109,466
2175,0,316328,466
2176,0,317074,466
2177,0,317138,466
2178,0,317506,466
2179,0,317508,466
2180,0,317581,466
2181,0,318424,466
2182,0,318850,466
2183,0,319157,466
2184,0,319480,466
2185,0,319961,466
2186,0,320073,466
2187,0,320080,466
2188,0,320286,466
2189,0,320367,466
2190,0,320480,466
2191,0,320666,466
2192,0,320682,466
2193,0,320918,466
2194,0,322399,466
2195,0,322588,466
2196,0,322834,466
2197,0,323139,466
2198,0,323478,466
2199,0,323801,466
2200,0,323886,466
2201,0,324484,466
2202,0,325012,466
2203,0,326103,466
2204,0,326210,466
2205,0,326261,466
2206,0,327108,466
2207,0,327659,466
2208,0,327950,466
2209,0,328021,466
2210,0,328458,466
2211,0,328545,466
2212,0,328716,466
2213,0,328723,466
2214,0,328860,466
2215,0,329178,466
2216,0,329302,466
2217,0,329435,466
2218,0,329558,466
2219,0,329808,466
2220,0,329820,466
2221,0,329926,466
2222,0,329935,466
2223,0,330106,466
2224,0,330152,466
2225,0,330798,466
2226,0,331022,466
2227,0,331208,466
2228,0,331670,466
2229,0,331746,466
2230,0,331834,466
2231,0,331875,466
2232,0,331976,466
2233,0,332175,466
2234,0,332218,466
2235,0,332416,466
2236,0,332703,466
2237,0,333058,466
2238,0,333439,466
2239,0,333600,466
2240,0,333862,466
2241,0,333959,466
2242,0,334070,466
2243,0,334536,466
2244,0,335393,466
2245,0,335400,466
2246,0,335606,466
2247,0,335907,466
2248,0,335979,466
2249,0,336175,466
2250,0,336327,466
2251,0,336459,466
2252,0,336695,466
2253,0,336892,466
2254,0,337148,466
2255,0,337164,466
2256,0,337372,466
2257,0,337631,466
2258,0,337632,466
2259,0,337729,466
2260,0,337745,466
2261,0,338196,466
2262,0,338597,466
2263,0,338665,466
2264,0,338668,466
2265,0,338730,466
2266,0,338846,466
2267,0,338977,466
2268,0,339475,466
2269,0,339692,466
2270,0,339768,466
2271,0,339819,466
2272,0,340786,466
2273,0,340848,466
2274,0,340884,466
2275,0,341010,466
2276,0,341377,466
2277,0,341671,466
2278,0,341891,466
2279,0,341907,466
2280,0,342056,466
2281,0,342267,466
2282,0,342957,466
2283,0,343421,466
2284,0,344002,466
2285,0,344048,466
2286,0,344140,466
2287,0,344166,466
2288,0,344309,466
2289,0,344357,466
2290,0,344618,466
2291,0,344865,466
2292,0,344964,466
2293,0,344990,466
2294,0,345007,466
2295,0,345499,466
2296,0,345781,466
2297,0,346226,466
2298,0,346465,466
2299,0,346816,466
2300,0,346993,466
2301,0,347039,466
2302,0,347090,466
2303,0,347375,466
2304,0,347439,466
2305,0,347500,466
2306,0,347941,466
2307,0,348129,466
2308,0,348407,466
2309,0,348508,466
2310,0,348759,466
2311,0,349014,466
2312,0,349165,466
2313,0,349354,466
2314,0,349369,466
2315,0,349435,466
2316,0,349596,466
2317,0,349598,466
2318,0,349775,466
2319,0,350381,466
2320,0,350478,466
2321,0,350562,466
2322,0,350974,466
2323,0,351046,466
2324,0,351898,466
2325,0,352059,466
2326,0,352341,466
2327,0,352352,466
2328,0,352408,466
2329,0,352699,466
2330,0,352930,466
2331,0,352936,466
2332,0,353092,466
2333,0,353291,466
2334,0,353303,466
2335,0,353399,466
2336,0,353685,466
2337,0,353856,466
2338,0,354163,466
2339,0,354250,466
2340,0,354791,466
2341,0,355079,466
2342,0,355461,466
2343,0,355522,466
2344,0,355891,466
2345,0,356047,466
2346,0,356103,466
2347,0,356814,466
2348,0,357231,466
2349,0,357435,466
2350,0,357702,466
2351,0,357859,466
2352,0,358045,466
2353,0,358109,466
2354,0,358656,466
2355,0,359237,466
2356,0,359523,466
2357,0,359835,466
2358,0,360117,466
2359,0,360294,466
2360,0,360420,466
2361,0,361033,466
2362,0,361356,466
2363,0,361493,466
2364,0,362067,466
2365,0,362119,466
2366,0,363258,466
2367,0,363489,466
2368,0,363520,466
2369,0,363557,466
2370,0,363839,466
2371,0,364104,466
2372,0,364201,466
2373,0,364212,466
2374,0,364658,466
2375,0,364874,466
2376,0,364884,466
2377,0,365040,466
2378,0,365293,466
2379,0,365301,466
2380,0,365892,466
2381,0,365903,466
2382,0,366205,466
2383,0,366241,466
2384,0,366454,466
2385,0,366531,466
2386,0,366793,466
2387,0,367011,466
2388,0,367172,466
2389,0,368353,466
2390,0,368424,466
2391,0,368445,466
2392,0,368461,466
2393,0,369163,466
2394,0,369270,466
2395,0,369376,466
2396,0,369512,466
2397,0,369678,466
2398,0,370029,466
2399,0,370405,466
2400,0,370406,466
2401,0,370954,466
2402,0,371362,466
2403,0,371530,466
2404,0,371568,466
2405,0,371780,466
2406,0,372145,466
2407,0,372422,466
2408,0,372599,466
2409,0,372733,466
2410,0,373028,466
2411,0,373339,466
2412,0,373431,466
2413,0,373477,466
2414,0,373861,466
2415,0,373879,466
2416,0,373976,466
2417,0,374042,466
2418,0,374509,466
2419,0,374550,466
2420,0,374918,466
2421,0,375063,466
2422,0,375185,466
2423,0,375382,466
2424,0,375455,466
2425,0,375546,466
2426,0,375563,466
2427,0,375704,466
2428,0,375940,466
2429,0,375954,466
2430,0,376232,466
2431,0,376528,466
2432,0,376586,466
2433,0,376647,466
2434,0,376723,466
2435,0,376744,466
2436,0,377319,466
2437,0,377610,466
2438,0,377681,466
2439,0,377709,466
2440,0,377722,466
2441,0,377996,466
2442,0,378262,466
2443,0,378659,466
2444,0,378771,466
2445,0,379103,466
2446,0,379559,466
2447,0,379766,466
2448,0,380012,466
2449,0,380169,466
2450,0,380170,466
2451,0,380522,466
2452,0,380535,466
2453,0,381163,466
2454,0,381412,466
2455,0,381780,466
2456,0,381797,466
2457,0,382858,466
2458,0,383049,466
2459,0,383351,466
2460,0,383433,466
2461,0,383535,466
2462,0,383747,466
2463,0,384207,466
2464,0,384803,466
2465,0,386171,466
2466,0,386632,466
2467,0,386768,466
2468,0,387429,466
2469,0,387573,466
2470,0,387574,466
2471,0,387965,466
2472,0,388815,466
2473,0,388916,466
2474,0,389043,466
2475,0,389726,466
2476,0,389963,466
2477,0,389971,466
2478,0,390347,466
2479,0,390878,466
2480,0,390894,466
2481,0,391063,466
2482,0,391104,466
2483,0,391185,466
2484,0,391333,466
2485,0,392740,466
2486,0,392801,466
2487,0,392817,466
2488,0,392935,466
2489,0,393153,466
2490,0,393384,466
2491,0,393390,466
2492,0,393470,466
2493,0,394122,466
2494,0,394418,466
2495,0,394675,466
2496,0,394931,466
2497,0,394972,466
2498,0,394988,466
2499,0,395054,466
2500,0,395526,466
2501,0,395744,466
2502,0,396013,466
2503,0,396114,466
2504,0,396365,466
2505,0,396582,466
2506,0,396918,466
2507,0,396999,466
2508,0,397671,466
2509,0,398542,466
2510,0,399032,466
2511,0,399782,466
2512,0,400489,466
2513,0,400677,466
2514,0,401363,466
2515,0,401419,466
2516,0,401464,466
2517,0,401645,466
2518,0,401672,466
2519,0,401673,466
2520,0,402350,466
2521,0,402386,466
2522,0,403332,466
2523,0,403373,466
2524,0,403436,466
2525,0,403567,466
2526,0,404088,466
2527,0,404096,466
2528,0,404242,466
2529,0,404268,466
2530,0,404509,466
2531,0,404555,466
2532,0,404686,466
2533,0,405098,466
2534,0,405235,466
2535,0,406044,466
2536,0,406681,466
2537,0,407368,466
2538,0,407532,466
2539,0,407578,466
2540,0,407735,466
2541,0,407841,466
2542,0,407864,466
2543,0,408111,466
2544,0,408505,466
2545,0,409231,466
2546,0,409272,466
2547,0,409465,466
2548,0,410259,466
2549,0,410310,466
2550,0,410635,466
2551,0,411321,466
2552,0,411502,466
2553,0,411518,466
2554,0,411771,466
2555,0,412327,466
2556,0,412700,466
2557,0,413133,466
2558,0,413145,466
2559,0,413888,466
2560,0,413980,466
2561,0,414331,466
2562,0,414478,466
2563,0,414800,466
2564,0,414801,466
2565,0,414972,466
2566,0,415013,466
2567,0,415524,466
2568,0,415598,466
2569,0,415781,466
2570,0,415975,466
2571,0,416475,466
2572,0,416660,466
2573,0,416909,466
2574,0,417075,466
2575,0,417556,466
2576,0,417637,466
2577,0,418353,466
2578,0,418415,467
2579,0,418871,467
2580,0,418990,467
2581,0,419136,467
2582,0,419393,467
2583,0,419880,467
2584,0,420126,467
2585,0,420237,467
2586,0,420544,467
2587,0,420648,467
2588,0,421268,469
2589,0,421269,469
2590,0,421412,469
2591,0,421453,469
2592,0,421709,469
2593,0,422086,469
2594,0,422139,469
2595,0,422140,469
2596,0,422381,469
2597,0,422508,469
2598,0,422603,469
2599,0,422659,469
2600,0,423075,469
2601,0,423594,469
2602,0,423720,469
2603,0,423954,469
2604,0,424645,469
2605,0,424691,469
2606,0,424963,469
2607,0,425020,469
2608,0,425206,469
2609,0,425272,469
2610,0,425273,469
2611,0,425580,469
2612,0,425656,469
2613,0,425717,469
2614,0,426027,469
2615,0,426275,469
2616,0,426366,469
2617,0,426447,469
2618,0,426663,469
2619,0,426680,469
2620,0,427566,469
2621,0,427647,469
2622,0,427853,469
2623,0,428060,469
2624,0,428742,469
2625,0,428763,469
2626,0,428905,469
2627,0,429013,469
2628,0,429059,469
2629,0,429070,469
2630,0,429100,469
2631,0,429154,469
2632,0,429238,469
2633,0,429256,469
2634,0,429338,469
2635,0,429717,469
2636,0,429843,469
2637,0,430063,469
2638,0,430174,469
2639,0,430863,469
